OGT	O-linked N-acetylglucosamine (GlcNAc) transferase	O-GLCNAC	HRNT1	MGC22921	FLJ23071	OGT1	UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase									
OPLAH	5-oxoprolinase, ATP-hydrolysing	OPLA	5-Opase													
OSER1	oxidative stress responsive serine rich 1	C20orf111	dJ1183I21.1	HSPC207	Perit1	Osr1	peroxide-inducible transcript 1	oxidative stress-responsive 1								
OTC	ornithine carbamoyltransferase	OTCase	ornithine transcarbamylase													
OXCT1	3-oxoacid CoA-transferase 1	OXCT	SCOT	Succinyl-CoA:3-ketoacid-CoA transferase												
OXCT2	3-oxoacid CoA-transferase 2	FKSG25	FLJ00030	SCOT-T												
OXSM	3-oxoacyl-ACP synthase, mitochondrial	KS	FLJ20604	FASN2D	CEM1	beta-ketoacyl synthase										
P4HA1	prolyl 4-hydroxylase subunit alpha 1	P4HA	C-P4Halpha(I)	collagen prolyl 4-hydroxylase alpha(I)												
P4HA2	prolyl 4-hydroxylase subunit alpha 2	C-P4Halpha(II)	4-PH alpha 2	collagen prolyl 4-hydroxylase alpha(II)												
P4HA3	prolyl 4-hydroxylase subunit alpha 3	C-P4Halpha(III)	collagen prolyl 4-hydroxylase alpha(III)													
PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1	MDCR	MDS	LIS1	PAFAH	NudF	lissencephaly-1									
PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2	PAF-AH1b alpha 2 subunit														
PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3	PAF-AH1b alpha 1 subunit														
PAFAH2	platelet activating factor acetylhydrolase 2	HSD-PLA2														
PAH	phenylalanine hydroxylase	PH	phenylalanine 4-monooxygenase													
PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase	PAIS	ADE2H1	AIRC												
PANK1	pantothenate kinase 1	PANK	MGC24596	PANK1a	PANK1b											
PANK2	pantothenate kinase 2	C20orf48	NBIA1	HSS	FLJ11729	PKAN	HARP	Hallervorden-Spatz syndrome	pantothenate kinase-associated neurodegeneration							
PANK3	pantothenate kinase 3	FLJ12899														
PANK4	pantothenate kinase 4 (inactive)	FLJ10782														
PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1	ATPSK1	PAPSS	sulfate adenylyltransferase	adenylyl-sulfate kinase											
PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	ATPSK2	sulfate adenylyltransferase	adenylyl-sulfate kinase	adenosine 5'-phosphosulfate kinase	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2										
PC	pyruvate carboxylase	PCB														
PCBD1	pterin-4 alpha-carbinolamine dehydratase 1	DCOH	PCBD	PCD	Pterin-4a-carbinolamine dehydratase (dimerization cofactor of hepatic nuclear factor 1-alpha)	pterin-4-alpha carbinolamine dehydratase	dimerizing cofactor for HNF1									
PCBD2	pterin-4 alpha-carbinolamine dehydratase 2	DCOHM	DCOH2													
PCK1	phosphoenolpyruvate carboxykinase 1	PEPCK-C														
PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial	PEPCK	PEPCK2													
PCYT1A	phosphate cytidylyltransferase 1, choline, alpha	PCYT1	CT	CTPCT	phosphate cytidylyltransferase 1, choline, alpha isoform											
PCYT1B	phosphate cytidylyltransferase 1, choline, beta	CCT-beta	CTB													
PCYT2	phosphate cytidylyltransferase 2, ethanolamine	ET	CTP:phosphoethanolamine cytidylyltransferase													
PDE1A	phosphodiesterase 1A															
PDE1B	phosphodiesterase 1B	PDES1B														
PDE1C	phosphodiesterase 1C	Hcam3														
PDE2A	phosphodiesterase 2A															
PDE3A	phosphodiesterase 3A	CGI-PDE	cGMP-inhibited 3',5'-cyclic phosphodiesterase A													
PDE3B	phosphodiesterase 3B	HcGIP1														
PDE4A	phosphodiesterase 4A	DPDE2	phosphodiesterase E2 dunce homolog (Drosophila)													
PDE4B	phosphodiesterase 4B	DPDE4	phosphodiesterase E4 dunce homolog (Drosophila)	cAMP-specific 3',5'-cyclic phosphodiesterase 4B												
PDE4C	phosphodiesterase 4C	DPDE1	phosphodiesterase E1 dunce homolog (Drosophila)													
PDE4D	phosphodiesterase 4D	DPDE3	phosphodiesterase E3 dunce homolog (Drosophila)	cAMP-specific 3',5'-cyclic phosphodiesterase 4D												
PDE5A	phosphodiesterase 5A															
PDE6A	phosphodiesterase 6A	PDEA	RP43	Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha	retinitis pigmentosa type 43											
PDE6B	phosphodiesterase 6B	PDEB	CSNB3	rd1	RP40	CSNBAD2	congenital stationary night blindness 3, autosomal dominant	rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit beta								
PDE6C	phosphodiesterase 6C	PDEA2	ACHM5	COD4	Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha											
PDE6D	phosphodiesterase 6D	JBTS22	retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta													
PDE6G	phosphodiesterase 6G	PDEG	RP57													
PDE6H	phosphodiesterase 6H	retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma														
PDE7A	phosphodiesterase 7A	HCP1														
PDE7B	phosphodiesterase 7B															
PDE8A	phosphodiesterase 8A	HsT19550														
PDE8B	phosphodiesterase 8B	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B														
PDE9A	phosphodiesterase 9A															
PDE10A	phosphodiesterase 10A	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A														
PDE11A	phosphodiesterase 11A	Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A														
PDHA1	pyruvate dehydrogenase E1 subunit alpha 1	PDHA	pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial													
PDHA2	pyruvate dehydrogenase E1 subunit alpha 2	PDHAL														
PDHB	pyruvate dehydrogenase E1 subunit beta	PDHE1B														
PDHX	pyruvate dehydrogenase complex component X	E3BP	proX	PDX1	OPDX	DLDBP										
PDPR	pyruvate dehydrogenase phosphatase regulatory subunit	PDP3														
PDXK	pyridoxal kinase	C21orf97	C21orf124	PNK	PKH	FLJ21324	PRED79	FLJ31940	MGC15873							
PDXP	pyridoxal phosphatase	dJ37E16.5	FLJ32703	CIN	chronophin											
PECR	peroxisomal trans-2-enoyl-CoA reductase	HSA250303	TERP	SDR29C1	short chain dehydrogenase/reductase family 29C, member 1											
PEMT	phosphatidylethanolamine N-methyltransferase	PEMPT	PEMT2													
PEPD	peptidase D	prolidase	Xaa-Pro dipeptidase	imidodipeptidase												
PFAS	phosphoribosylformylglycinamidine synthase	PURL	FGARAT	KIAA0361	GATD8	FGAR amidotransferase										
PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	PFRX														
PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2															
PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3															
PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4															
PFKL	phosphofructokinase, liver type															
PFKM	phosphofructokinase, muscle	PFKX	PFK-1	PPP1R122	protein phosphatase 1, regulatory subunit 122											
PFKP	phosphofructokinase, platelet	PFK-C	PFKF	Phosphofructokinase, platelet type												
PGAM1	phosphoglycerate mutase 1	PGAMA	PGAM-B	Phosphoglycerate mutase A, nonmuscle form												
PGAM2	phosphoglycerate mutase 2	PGAM-M														
PGAP1	post-GPI attachment to proteins inositol deacylase 1	FLJ12377	Bst1	SPG67	GPI inositol-deacylase											
PGD	phosphogluconate dehydrogenase															
PGK1	phosphoglycerate kinase 1															
PGK2	phosphoglycerate kinase 2	PGKPS	PGK-2													
PGLS	6-phosphogluconolactonase	6PGL														
PGM1	phosphoglucomutase 1															
PGM2	phosphoglucomutase 2	FLJ10983	phosphopentomutase													
PGM2L1	phosphoglucomutase 2 like 1	FLJ32029	BM32A	glucose-1,6-bisphosphate synthase												
PGM3	phosphoglucomutase 3	AGM1	DKFZP434B187	PAGM	acetylglucosamine phosphomutase	phosphoacetylglucosamine mutase										
PGS1	phosphatidylglycerophosphate synthase 1	DKFZP762M186														
PHEX	phosphate regulating endopeptidase homolog X-linked	HYP	HPDR	PEX	HPDR1	HYP1	XLH									
PHGDH	phosphoglycerate dehydrogenase	SERA	PGDH	PDG	D-3-phosphoglycerate dehydrogenase											
PHOSPHO1	phosphoethanolamine/phosphocholine phosphatase 1															
PHPT1	phosphohistidine phosphatase 1	PHP14	HSPC141	CGI-202	DKFZp564M173	bA216L13.10	phosphohistidine phosphatase 14kDa	sex-regulated protein janus-a								
PHYH	phytanoyl-CoA 2-hydroxylase	PAHX	RD	PHYH1	Refsum disease	phytanoyl-CoA dioxygenase										
PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase	AGXT2L2	MGC15875	5-phosphonooxy-L-lysine phospho-lyase												
PI4K2A	phosphatidylinositol 4-kinase type 2 alpha	PI4KII	DKFZP761G1923	PIK42A												
PI4KA	phosphatidylinositol 4-kinase alpha	PIK4CA	PI4K-ALPHA	pi4K230	phosphatidylinositol 4-kinase IIIα	phosphatidylinositol 4-kinase III alpha										
PI4KB	phosphatidylinositol 4-kinase beta	PIK4CB	PI4K-BETA	pi4K92												
PIGA	phosphatidylinositol glycan anchor biosynthesis class A	GPI3	paroxysmal nocturnal hemoglobinuria	phosphatidylinositol N-acetylglucosaminyltransferase												
PIGB	phosphatidylinositol glycan anchor biosynthesis class B	GPI mannosyltransferase 3	dol-P-Man dependent GPI mannosyltransferase													
PIGC	phosphatidylinositol glycan anchor biosynthesis class C	phosphatidylinositol N-acetylglucosaminyltransferase														
PIGF	phosphatidylinositol glycan anchor biosynthesis class F															
PIGG	phosphatidylinositol glycan anchor biosynthesis class G	FLJ20265	GPI7	LAS21	GPI ethanolamine phosphate transferase 2											
PIGH	phosphatidylinositol glycan anchor biosynthesis class H	GPI-H	phosphatidylinositol N-acetylglucosaminyltransferase subunit													
PIGK	phosphatidylinositol glycan anchor biosynthesis class K	hGPI8	GPI8	GPI transamidase subunit												
PIGL	phosphatidylinositol glycan anchor biosynthesis class L	N-acetylglucosaminylphosphatidylinositol deacetylase														
PIGM	phosphatidylinositol glycan anchor biosynthesis class M	GPI-MT-I	GPI mannosyltransferase 1	DPM:GlcN-(acyl-)PI mannosyltransferase	dol-P-Man dependent GPI mannosyltransferase											
PIGN	phosphatidylinositol glycan anchor biosynthesis class N	MCD4	PIG-N													
PIGO	phosphatidylinositol glycan anchor biosynthesis class O	DKFZp434M222	FLJ00135													
PIGP	phosphatidylinositol glycan anchor biosynthesis class P	DSCR5	DCRC	DSRC	phosphatidylinositol-n-acetylglucosaminyltranferase subunit											
PIGQ	phosphatidylinositol glycan anchor biosynthesis class Q	hGPI1	GPI1													
PIGS	phosphatidylinositol glycan anchor biosynthesis class S	GPI transamidase subunit														
PIGT	phosphatidylinositol glycan anchor biosynthesis class T	GPI transamidase subunit														
PIGU	phosphatidylinositol glycan anchor biosynthesis class U	CDC91L1	bA346K17.2	GAB1	GPI transamidase subunit											
PIGV	phosphatidylinositol glycan anchor biosynthesis class V	FLJ20477	GPI mannosyltransferase 2	dol-P-Man dependent GPI mannosyltransferase												
PIGW	phosphatidylinositol glycan anchor biosynthesis class W	Gwt1	FLJ37433													
PIGX	phosphatidylinositol glycan anchor biosynthesis class X	FLJ20522														
PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z	FLJ12768	MGC52163	SMP3	GPI mannosyltransferase 4	dol-P-Man dependent GPI mannosyltransferase										
PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha	PI3K-C2alpha														
PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta	C2-PI3K	PI3K-C2beta													
PIK3C2G	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma															
PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3	Vps34														
PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PI3K														
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3C1														
PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	p110D	phosphatidylinositol 3-kinase, catalytic, delta polypeptide	phosphoinositide-3-kinase C												
PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma															
PIK3R1	phosphoinositide-3-kinase regulatory subunit 1	GRB1	p85-ALPHA	p85	phosphoinositide-3-kinase regulatory subunit alpha											
PIK3R2	phosphoinositide-3-kinase regulatory subunit 2	P85B	p85	phosphoinositide-3-kinase regulatory subunit beta												
PIK3R5	phosphoinositide-3-kinase regulatory subunit 5	P101-PI3K	p101													
PIKFYVE	phosphoinositide kinase, FYVE-type zinc finger containing	PIP5K3	MGC40423	KIAA0981	PIP5K	p235	ZFYVE29	FAB1	zinc finger, FYVE domain containing 29							
PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha	PIP5K2A	PIP5KIIA	PIP5KIIalpha												
PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta	PIP5K2B	PIP5KIIB	PIP5KIIbeta												
PIP4K2C	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma	PIP5K2C	FLJ22055													
PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha															
PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta	STM7	MSS4													
PIP5K1C	phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	PIP5Kgamma	KIAA0589	LCCS3												
PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase like 1	bA203J24.5	MGC46424													
PIPOX	pipecolic acid and sarcosine oxidase	LPIPOX	L-pipecolic acid oxidase													
PISD	phosphatidylserine decarboxylase	dJ858B16.2	PSDC													
PKLR	pyruvate kinase L/R															
PKM	pyruvate kinase M1/2	PKM2	THBP1	OIP3	PK3											
PLA2G1B	phospholipase A2 group IB	PLA2	PPLA2	PLA2A												
PLA2G2A	phospholipase A2 group IIA	PLA2B	PLA2L													
PLA2G2D	phospholipase A2 group IID	sPLA2S														
PLA2G2E	phospholipase A2 group IIE															
PLA2G2F	phospholipase A2 group IIF															
PLA2G3	phospholipase A2 group III	GIII-SPLA2														
PLA2G4A	phospholipase A2 group IVA	PLA2G4	cPLA2-alpha													
PLA2G4B	phospholipase A2 group IVB	cPLA2-beta	HsT16992													
PLA2G4E	phospholipase A2 group IVE	FLJ45651														
PLA2G5	phospholipase A2 group V															
PLA2G6	phospholipase A2 group VI	iPLA2	PNPLA9	PARK14	iPLA2beta	NBIA2	neurodegeneration with brain iron accumulation 2									
PLA2G7	phospholipase A2 group VII	PAFAH	LDL-PLA2													
PLA2G10	phospholipase A2 group X	GXPLA2														
PLA2G12A	phospholipase A2 group XIIA	PLA2G12														
PLCB1	phospholipase C beta 1	KIAA0581	PLC-I	PLC154	phosphoinositide phospholipase C											
PLCB2	phospholipase C beta 2	FLJ38135														
PLCB3	phospholipase C beta 3															
PLCB4	phospholipase C beta 4															
PLCD1	phospholipase C delta 1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1	Phospholipase C δ1													
PLCD3	phospholipase C delta 3															
PLCD4	phospholipase C delta 4															
PLCE1	phospholipase C epsilon 1	KIAA1516	PLCE	NPHS3	nephrosis type 3	phosphoinositide phospholipase C										
PLCG1	phospholipase C gamma 1	PLC1	PLC148	PLC-II	PLCgamma1	NCKAP3										
PLCG2	phospholipase C gamma 2															
PLCH1	phospholipase C eta 1	PLCL3	KIAA1069	MGC117152	DKFZp434C1372	PLCeta1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1									
PLCH2	phospholipase C eta 2	PLCL4	KIAA0450	PLCeta2	RP3-395M20.1	PLC-eta2	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2									
PLCL1	phospholipase C like 1 (inactive)	PLCE	PLC-L	PLCL	PRIP	PPP1R127	phospholipase C related, but catalytically inactive protein	protein phosphatase 1, regulatory subunit 127								
PLCXD2	phosphatidylinositol specific phospholipase C X domain containing 2	FLJ31579														
PLCZ1	phospholipase C zeta 1	NYD-SP27	PLCzeta													
PLD1	phospholipase D1	choline phosphatase 1														
PLD2	phospholipase D2	choline phosphatase 2														
PLD3	phospholipase D family member 3	HU-K4														
PLD4	phospholipase D family member 4	C14orf175														
PLD6	phospholipase D family member 6															
PLPP1	phospholipid phosphatase 1	PPAP2A	PAP-2a	LPP1												
PLPP2	phospholipid phosphatase 2	PPAP2C	PAP-2c	LPP2												
PLPP3	phospholipid phosphatase 3	PPAP2B	PAP-2b	LPP3												
PLPP4	phospholipid phosphatase 4	PPAPDC1	PPAPDC1A	DPPL2	diacylglycerol pyrophosphate phosphatase-like 2											
PLPP5	phospholipid phosphatase 5	PPAPDC1B	HTPAP	DPPL1	diacylglycerol pyrophosphate phosphatase-like 1											
PLPP6	phospholipid phosphatase 6	PPAPDC2	FLJ90191	FLJ46512	PDP1	polyisoprenoid diphosphate phosphatase type 1	presqualene diphosphate phosphatase									
PLPP7	phospholipid phosphatase 7 (inactive)	C9orf67	PPAPDC3	MGC12921	FLJ14662	NET39	nuclear envelope transmembrane protein NET39									
PLPPR2	phospholipid phosphatase related 2	LPPR2	PRG-4													
PLPPR3	phospholipid phosphatase related 3	PRG-2	FLJ11535	LPPR3	PRG2											
PLPPR4	phospholipid phosphatase related 4	PRG-1	LPPR4	KIAA0455	PHP1	plasticity related gene-1										
PLPPR5	phospholipid phosphatase related 5	PAP2D	PAP2	LPPR5	PRG5	plasticity-related gene 5										
PMM1	phosphomannomutase 1	Sec53	brain glucose-1,6-bisphosphatase													
PMM2	phosphomannomutase 2	CDG1	CDGS	CDG1a	PMI	PMI1	phosphomannose isomerase 1	mannose-6-phosphate isomerase								
PMPCA	peptidase, mitochondrial processing subunit alpha	INPP5E	SCAR2	CLA1	KIAA0123	Alpha-MPP	MAS2									
PMVK	phosphomevalonate kinase	PMK	PMKA	HUMPMKI												
PNLIP	pancreatic lipase	PL	triacylglycerol lipase													
PNLIPRP1	pancreatic lipase related protein 1	PLRP1														
PNLIPRP2	pancreatic lipase related protein 2 (gene/pseudogene)	PLRP2														
PNLIPRP3	pancreatic lipase related protein 3															
PNMT	phenylethanolamine N-methyltransferase	PENT														
PNP	purine nucleoside phosphorylase	NP	PUNP													
PNPLA2	patatin like phospholipase domain containing 2	desnutrin	TTS-2.2	ATGL	FP17548	iPLA2zeta										
PNPLA3	patatin like phospholipase domain containing 3	C22orf20	ADPN	dJ796I17.1	FLJ22012	adiponutrin	iPLA2epsilon									
PNPLA4	patatin like phospholipase domain containing 4	DXS1283E	GS2	iPLA2eta												
PNPO	pyridoxamine 5'-phosphate oxidase	PDXPO	pyridoxal 5'-phosphate synthase													
POGLUT1	protein O-glucosyltransferase 1	C3orf9	KTELC1	MDS010	MGC32995	9630046K23Rik	MDSRP	hCLP46	KDELCL1	Rumi	KDELC family like 1					
POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)	MEB	FLJ20277	MGAT1.2	LGMD2O	protein O-mannose beta-1,2-N-acetylglucosaminyltransferase										
PON3	paraoxonase 3	arylesterase 3														
PPA1	inorganic pyrophosphatase 1	PP	SID6-8061	Ppase	IOPPP	PP1	cytosolic inorganic pyrophosphatase	inorganic pyrophosphatase 1	pyrophosphate phospho-hydrolase	inorganic diphosphatase 1						
PPA2	inorganic pyrophosphatase 2	FLJ20459														
PPAT	phosphoribosyl pyrophosphate amidotransferase	GPAT	PRAT													
PPCDC	phosphopantothenoylcysteine decarboxylase	MDS018	FLJ14585													
PPCS	phosphopantothenoylcysteine synthetase	FLJ11838														
PPIP5K1	diphosphoinositol pentakisphosphate kinase 1	HISPPD2A	KIAA0377	IPS1	VIP1											
PPIP5K2	diphosphoinositol pentakisphosphate kinase 2	HISPPD1	DFNB100	KIAA0433	VIP2	CFAP160										
PPOX	protoporphyrinogen oxidase	VP	PPO													
PPT1	palmitoyl-protein thioesterase 1	PPT	CLN1	INCL	ceroid-lipofuscinosis, neuronal 1, infantile											
PPT2	palmitoyl-protein thioesterase 2															
PRDX1	peroxiredoxin 1	PAGA	NKEFA													
PRDX2	peroxiredoxin 2	TDPX1	PRP	NKEFB	TSA	PRXII	PRX2	MGC4104	thioredoxin-dependent peroxide reductase 1	thiol-specific antioxidant 1	natural killer-enhancing factor B	thioredoxin peroxidase 1	torin			
PRDX3	peroxiredoxin 3	AOP1	MER5	AOP-1	SP-22											
PRDX6	peroxiredoxin 6	AOP2	KIAA0106	1-Cys	NSGPx	PRX	aiPLA2	MGC46173	p29							
PRODH	proline dehydrogenase 1	HSPOX2	PRODH1	PIG6	PRODH2	TP53I6	proline oxidase									
PRODH2	proline dehydrogenase 2	HSPOX1														
PRPS1	phosphoribosyl pyrophosphate synthetase 1	DFN2	CMTX5	DFNX1	PRS I	ribose-phosphate diphosphokinase 1										
PRPS1L1	phosphoribosyl pyrophosphate synthetase 1 like 1	PRPSL	PRPS3													
PRPS2	phosphoribosyl pyrophosphate synthetase 2	PRS II	ribose-phosphate diphosphokinase 2													
PSAP	prosaposin	SAP1	GLBA	SAP2	variant Gaucher disease and variant metachromatic leukodystrophy	saposin-A	saposin-B	saposin-C	saposin-D							
PSAT1	phosphoserine aminotransferase 1	PSA														
PSPH	phosphoserine phosphatase	PSP														
PTDSS1	phosphatidylserine synthase 1	KIAA0024	PSSA	PSS1												
PTDSS2	phosphatidylserine synthase 2	PSS2														
PTEN	phosphatase and tensin homolog	BZS	MHAM	MMAC1	TEP1	PTEN1	mutated in multiple advanced cancers 1									
PTGDS	prostaglandin D2 synthase	PGDS	L-PGDS	lipocalin-type prostaglandin D synthase												
PTGES	prostaglandin E synthase	MGST1L1	MGST-IV	PIG12	MGST1-L1	TP53I12	microsomal glutathione S-transferase 1-like 1	tumor protein p53 inducible protein 12	p53-induced gene 12	microsomal prostaglandin E synthase-1	glutathione S-transferase 1-like 1	MGST1-like 1				
PTGES2	prostaglandin E synthase 2	C9orf15	FLJ14038													
PTGES3	prostaglandin E synthase 3	p23	TEBP	cPGES												
PTGIS	prostaglandin I2 synthase	PGIS	CYP8A1	cytochrome P450, family 8, subfamily A, polypeptide 1	prostacyclin synthase											
PTGS1	prostaglandin-endoperoxide synthase 1	COX1	PGHS-1	PTGHS	cyclooxygenase-1											
PTGS2	prostaglandin-endoperoxide synthase 2	COX2	prostaglandin G/H synthase 2	cyclooxygenase 2												
PTPDC1	protein tyrosine phosphatase domain containing 1	PTP9Q22	FLJ37312	protein tyrosine phosphatase PTP9Q22												
PTPMT1	protein tyrosine phosphatase mitochondrial 1	PLIP	DUSP23	MOSP	PTEN-like phosphatase	phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1										
PTPRQ	protein tyrosine phosphatase receptor type Q	DFNB84	phosphatidylinositol phosphatase PTPRQ													
PTS	6-pyruvoyltetrahydropterin synthase	PTPS														
PXDN	peroxidasin	KIAA0230	PRG2	MG50	D2S448	D2S448E	PXN									
PXDNL	peroxidasin like	FLJ25471	PMR1	polysomal ribonuclease 1 homolog (Xenopus)												
PXYLP1	2-phosphoxylose phosphatase 1	ACPL2	FLJ23751													
PYCR1	pyrroline-5-carboxylate reductase 1	P5C														
PYCR2	pyrroline-5-carboxylate reductase 2	P5CR2														
PYGB	glycogen phosphorylase B	glycogen phosphorylase, brain form														
PYGL	glycogen phosphorylase L	GSD6	Hers disease	glycogen storage disease type VI	glycogen phosphorylase, liver form											
PYGM	glycogen phosphorylase, muscle associated	GSD5	McArdle syndrome	glycogen storage disease type V	glycogen phosphorylase, muscle form	myophosphorylase										
QDPR	quinoid dihydropteridine reductase	DHPR	PKU2	SDR33C1	6,7-dihydropteridine reductase	short chain dehydrogenase/reductase family 33C, member 1										
QPRT	quinolinate phosphoribosyltransferase	QPRTase	nicotinate-nucleotide pyrophosphorylase (carboxylating)													
RALBP1	ralA binding protein 1	RLIP76	RIP1	RIP												
RBKS	ribokinase	DKFZp686G13268	RBSK													
RBP1	retinol binding protein 1	CRABP-I	CRBP1	CRBP	RBPC	CRBPI	cellular retinol binding protein 1									
RBP2	retinol binding protein 2	CRBP2	RBPC2	CRBPII	CRABP-II											
RBP4	retinol binding protein 4															
RDH5	retinol dehydrogenase 5	RDH1	HSD17B9	SDR9C5	short chain dehydrogenase/reductase family 9C, member 5											
RDH8	retinol dehydrogenase 8	PRRDH	SDR28C2	short chain dehydrogenase/reductase family 28C, member 2												
RDH10	retinol dehydrogenase 10	SDR16C4	short chain dehydrogenase/reductase family 16C, member 4													
RDH11	retinol dehydrogenase 11	MDT1	SDR7C1	ARSDR1	short chain dehydrogenase/reductase family 7C, member 1	androgen-regulated short-chain dehydrogenase/reductase 1										
RDH12	retinol dehydrogenase 12	FLJ30273	SDR7C2	LCA13	RP53	short chain dehydrogenase/reductase family 7C, member 2										
RDH13	retinol dehydrogenase 13	SDR7C3	short chain dehydrogenase/reductase family 7C, member 3													
RDH14	retinol dehydrogenase 14	PAN2	SDR7C4	short chain dehydrogenase/reductase family 7C, member 4												
RDH16	retinol dehydrogenase 16	RODH-4	SDR9C8	microsomal NAD+ dependent retinol dehydrogenase 4	short chain dehydrogenase/reductase family 9C, member 8											
RENBP	renin binding protein	RNBP	RBP	N-acylglucosamine 2-epimerase	GlcNAc 2-epimerase	N-acetyl-D-glucosamine 2-epimerase										
RFK	riboflavin kinase	FLJ11149	RIFK													
RHAG	Rh associated glycoprotein	RH50A	CD241	SLC42A1	Ammonium transporter Rh type A											
RHBG	Rh family B glycoprotein	SLC42A2														
RHCG	Rh family C glycoprotein	C15orf6	RHGK	PDRC2	SLC42A3											
RPE	ribulose-5-phosphate-3-epimerase															
RPIA	ribose 5-phosphate isomerase A	ribose 5-phosphate epimerase														
RPL14	ribosomal protein L14	L14	hRL14	RL14	CTG-B33	CAG-ISL 7	60S ribosomal protein L14									
RPP14	ribonuclease P/MRP subunit p14	P14														
RRM1	ribonucleotide reductase catalytic subunit M1															
RRM2	ribonucleotide reductase regulatory subunit M2	C2orf48	FLJ25102													
RRM2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B	p53R2														
RWDD2A	RWD domain containing 2A	RWDD2	MGC13523	dJ747H23.2												
SACM1L	SAC1 like phosphatidylinositide phosphatase	SAC1	KIAA0851													
SARDH	sarcosine dehydrogenase	DMGDHL1	SDH													
SAT1	spermidine/spermine N1-acetyltransferase 1	SAT	SSAT	diamine N-acetyltransferase 1												
SAT2	spermidine/spermine N1-acetyltransferase family member 2	SSAT2	diamine N-acetyltransferase 2													
SC5D	sterol-C5-desaturase	SC5DL	lathosterol oxidase	delta(7)-sterol 5(6)-desaturase												
SCARB1	scavenger receptor class B member 1	CD36L1	SRB1	CLA-1	CLA1	SR-BI										
SCARF2	scavenger receptor class F member 2	SREC-II	SREC2	HUMZD58C02												
SCD	stearoyl-CoA desaturase	SCDOS	FADS5	acyl-CoA desaturase	fatty acid desaturase	delta-9-desaturase										
SCD5	stearoyl-CoA desaturase 5	SCD4	ACOD4	FLJ21032	FADS4	HSCD5										
SCP2	sterol carrier protein 2															
SDHA	succinate dehydrogenase complex flavoprotein subunit A	SDH2	FP	SDHF	succinate dehydrogenase [ubiquinone] flavoprotein subunit	flavoprotein subunit of complex II										
SDHB	succinate dehydrogenase complex iron sulfur subunit B	SDH1	SDH	iron-sulfur subunit of complex II	succinate dehydrogenase [ubiquinone] iron-sulfur subunit											
